,user_id,age,gender,account_created,country,num_friends,num_followers,posts_count,likes_received,comments_received,shares_count,profile_completeness,last_login,is_verified,language,device_type,account_type,engagement_rate,monthly_active,status
1836,1837,14.0,F,2021-06-30 18:51:33.104449,Brazil,4770.0,8962.0,467,31137,4294,1320,68,2026-09-22 18:51:33.277672,False,German,Tablet,Creator,12.96,True,Active
1837,1838,,M,2022-03-26 18:51:33.104454,###,2681.0,,295,39068,2189,1408,42,2025-01-23 18:51:33.159328,False,English,Desktop,Creator,75.03,True,Active
1838,1839,62.0,M,2019-10-23 18:51:33.104459,Brazil,1401.0,4295.0,451,9075,9456,3459,31,2024-12-24 18:51:33.159333,False,Spanish,Desktop,Creator,42.59,True,Active
1839,1840,43.0,Other,2022-12-18 18:51:33.104464,USA,3407.0,4121.0,170,41656,5328,1217,48,2025-06-23 18:51:33.159338,False,German,Mobile,Creator,90.91,True,Active
1840,1841,68.0,Other,2018-02-07 18:51:33.104470,Brazil,1043.0,5039.0,355,12616,9481,4904,78,,False,Chinese,Desktop,Personal,91.93,False,Inactive
1841,1842,21.0,F,2021-06-29 18:51:33.104475,Australia,3018.0,7815.0,459,13617,354,62,72,2025-09-15 18:51:33.159349,False,English,Tablet,Personal,52.68,True,Inactive
1842,1843,33.0,F,2018-06-14 18:51:33.104480,Australia,,7000.0,278,8906,2864,3895,87,2025-02-18 18:51:33.159354,False,Spanish,Mobile,Creator,10.12,True,Suspended
1843,1844,40.0,Other,2021-01-02 00:00:00.000000,USA,4819.0,8388.0,358,36757,8154,2541,82,2024-10-14 18:51:33.159359,False,French,Mobile,Creator,34.98,False,Suspended
1844,1845,74.0,Other,2023-01-06 18:51:33.104490,Canada,1285.0,509.0,251,49393,2223,2317,48,2024-11-28 18:51:33.159365,False,Spanish,Mobile,Creator,90.34,False,Inactive
1845,1846,19.0,,2023-08-31 18:51:33.104496,USA,4109.0,1995.0,7,29744,3118,4020,22,2025-06-15 18:51:33.159370,False,French,Mobile,Creator,53.21,True,Active
1846,1847,, F,2019-10-15 18:51:33.104501,Canada,2434.0,1014.0,73,31381,2840,1195,56,2025-06-12 18:51:33.159375,False,Chinese,Desktop,Business,12.69,True,Inactive
1847,1848,16.0,F,2024-06-16 18:51:33.104506,Australia,641.0,3101.0,319,43965,3718,1706,82,2025-02-09 18:51:33.159381,False,English,Mobile,Personal,6.87,True,Suspended
1848,1849,16.0,Unknown,2019-03-25 18:51:33.104511,India,,922.0,150,42299,8358,1152,42,2025-08-13 18:51:33.159386,False,Spanish,Desktop,Personal,94.0,True,Active
1849,1850,,Other,2021-06-09 18:51:33.104516,"India
",4320.0,9983.0,-100,9935,3626,4981,150,2025-06-01 18:51:33.159391,False,French,Tablet,Business,74.43,True,Active
1850,1851,29.0,F,2021-06-13 18:51:33.104522,Germany,4037.0,,375,40182,6701,2400,96,2026-09-22 18:51:33.277672,False,German,Desktop,Personal,59.2,True,Active
1851,1852,64.0,M,2018-11-16 18:51:33.104527,Brazil,,5427.0,364,15878,5418,639,22,2024-11-02 18:51:33.159402,False,Chinese,Mobile,Creator,4.92,True,Inactive
1852,1853,,Other,2022-10-02 18:51:33.104532,UK,1157.0,8212.0,95,10870,1126,2195,41,2025-03-16 18:51:33.159407,False,Chinese,Desktop,Creator,66.66,True,Active
1853,1854,48.0,M,2022-09-30 18:51:33.104537,USA,3249.0,1064.0,439,23070,85,760,55,2025-06-19 18:51:33.159412,False,English,Tablet,Business,93.53,False,Active
1854,1855,50.0,Other,2025-04-20 18:51:33.104542,France,3627.0,6011.0,141,49027,3777,1243,29,2025-09-14 18:51:33.159417,False,English,Tablet,Personal,38.58,False,Active
1855,1856,62.0,Other,2020-09-16 18:51:33.104548,USA,1543.0,1899.0,79,29020,3572,3158,28,2024-12-30 18:51:33.159423,False,English,Mobile,Personal,77.21,True,Inactive
1856,1857,75.0,M,2023-06-23 18:51:33.104553,UK,791.0,3543.0,358,48874,2714,2451,75,2025-01-24 18:51:33.159428,False,English,Mobile,Business,75.18,True,Active
1857,1858,75.0,F,2020-08-26 18:51:33.104558,Brazil,436.0,966.0,239,5400,5969,4212,74,2025-05-04 18:51:33.159433,False,German,Desktop,Creator,78.8,False,Active
1858,1859,999.0,F,2017-10-20 18:51:33.104563,Brazil,530545.0,5783.0,272,25376,2050,2549,38,2025-05-14 18:51:33.159439,False,Chinese,Desktop,Personal,39.95,False,Active
1859,1860,150.0,F,2018-11-21 18:51:33.104569,Australia,350163.0,8705.0,19,33374,2871,3689,91,2025-03-25 18:51:33.159444,False,,Tablet,Creator,64.48,True,Active
1860,1861,39.0,F,2020-08-12 18:51:33.104574,UK,,3574.0,370,29015,2926,1614,52,2024-12-02 18:51:33.159449,False,English,Mobile,Creator,8.43,True,Active
1861,1862,26.0,M,2018-05-30 18:51:33.104579,Australia,4460.0,40.0,11,42877,1047,3972,39,2024-11-16 18:51:33.159454,False,Spanish,Desktop,Business,23.43,False,Active
1862,1863,17.0,Other,2018-04-23 18:51:33.104584,Germany,3959.0,6981.0,456,3109,5593,1120,54,2025-01-06 18:51:33.159460,False,French,Tablet,Business,32.13,True,Active
1863,1864,67.0,M,2023-03-02 18:51:33.104589,UK,4364.0,262.0,123,16749,7827,3919,50,2025-10-11 18:51:33.159465,False,Spanish,Tablet,Creator,79.47,False,Active
1864,1865,150.0,F,2021-05-30 18:51:33.104595,Canada,729960.0,8145.0,121,45436,9433,547,69,2024-12-11 18:51:33.159470,False,Chinese,Desktop,Creator,67.12,False,Active
1865,1866,74.0,F,2017-11-06 18:51:33.104600,,3636.0,9224.0,327,31869,2730,1636,65,2025-02-01 18:51:33.159476,True,Chinese,Tablet,personal,42.49,True,Active
1866,1867,,M,2019-07-07 18:51:33.104605,UK,3364.0,,424,40111,8781,4968,97,2024-11-11 18:51:33.159481,False,German,Tablet,Creator,40.06,True,Active
1867,1868,33.0,Other,2018-04-02 18:51:33.104610,Canada,4173.0,127.0,228,4041,5876,2608,29,2025-07-18 18:51:33.159487,False,French,Desktop,Creator,44.83,True,Active
1868,1869,22.0,M,2024-11-06 18:51:33.104615,"UK
",188.0,2578.0,84,9176,3173,1445,86,2024-12-26 18:51:33.159494,False,English,Mobile,Creator,54.06,False,Active
1869,1870,70.0,M,2018-01-01 18:51:33.104621,France  ,,5851.0,489,40764,29,3799,53,2024-12-18 18:51:33.159499,False,English,Desktop,Personal,54.98,False,Active
1870,1871,51.0,M,2023-09-29 18:51:33.104626,Canada,2405.0,,415,41450,3854,3672,70,2024-11-05 18:51:33.159504,False,Spanish,Mobile,Creator,49.16,True,Active
1871,1872,17.0,Other,2021-09-08 18:51:33.104631,India,3930.0,3211.0,420,14528,6610,1348,58,2024-12-26 18:51:33.159510,False,French,Mobile,Creator,59.48,True,Inactive
1872,1873,77.0,M,2018-11-27 18:51:33.104636,###,3165.0,9085.0,365,45933,6346,4017,87,2025-06-01 18:51:33.159515,False,,Mobile,Business,23.05,False,Active
1873,1874,,M,2017-12-24 18:51:33.104642,Canada,902.0,2806.0,273,30029,723,4976,31,2025-04-12 18:51:33.159520,False,English,Mobile,Personal,57.82,False,Inactive
1874,1875,65.0,F,2020-09-19 18:51:33.104647,Germany,,2279.0,28,3644,2090,1492,45,2024-11-04 18:51:33.159526,False,Chinese,Desktop,Creator,97.94,True,Active
1875,1876,57.0,M,2025-09-27 18:51:33.104652,Australia,,7076.0,134,4224,1575,3498,90,2025-02-02 18:51:33.159531,False,English,Desktop,Creator,37.13,True,Inactive
1876,1877,44.0,FEMALE,2020-05-02 18:51:33.104657,Canada,4506.0,5687.0,39,31749,2490,4421,86,2025-01-07 18:51:33.159536,False,French,Desktop,Personal,7.28,True,Active
1877,1878,48.0,,2025-03-18 18:51:33.104662,UK,4993.0,7926.0,100,28646,2198,2056,21,2024-10-21 18:51:33.159542,False,Chinese,Tablet,Personal,86.88,True,Inactive
1878,1879,72.0,,2022-10-24 18:51:33.104668,India,,1787.0,-5000,2026,7211,3052,-50,2026-09-22 18:51:33.277672,False,,Tablet,Business,69.99,True,Active
1879,1880,23.0,Other,2019-05-03 00:00:00.000000,Brazil,20.0,4732.0,133,32201,5712,704,78,2024-11-03 18:51:33.159552,False,English,Desktop,Creator,90.36,False,Active
1880,1881,75.0,F,2018-07-05 18:51:33.104678,Brazil  ,3072.0,2179.0,403,20,5376,2333,51,2025-04-11 18:51:33.159557,False,Chinese,Mobile,Business,85.95,True,Active
1881,1882,33.0,M,2019-09-26 18:51:33.104683,India,677.0,8368.0,310,15554,3561,2463,70,2025-01-23 18:51:33.159563,False,German,Mobile,Business,82.3,True,Active
1882,1883,64.0,M,2024-09-10 18:51:33.104689,Canada,1099.0,3123.0,439,4819,4045,47954,30,2025-04-20 18:51:33.159568,False,French,Desktop,Creator,1.02,True,Active
1883,1884,-50.0,F,2020-06-02 18:51:33.104694,UK,2650.0,5665.0,328,10689,1126,950,51,2025-07-20 18:51:33.159573,False,German,Desktop,Business,201.07470926561064,False,Active
1884,1885,38.0,F,2023-08-10 18:51:33.104699,Brazil,,8213.0,180,5018,3964,1825,83,2025-02-07 18:51:33.159579,False,German,Tablet,Business,22.35,True,Active
1885,1886,46.0,M,2018-10-21 18:51:33.104704,,4183.0,652.0,456,44523,9768,4079,64,2025-07-26 18:51:33.159584,False,Chinese,Tablet,Personal,8.81,True,Active
1886,1887,64.0,F,2025-03-17 18:51:33.104709,France,2064.0,3390.0,199,2387,9609,23455,98,2025-08-02 18:51:33.159589,False,English,Desktop,Personal,23.47,True,Active
1887,1888,64.0,Other,2022-08-12 18:51:33.104715,Canada,3400.0,8974.0,208,45707,4203,4974,73,2025-03-07 18:51:33.159594,False,Chinese,Tablet,Creator,84.43,True,Active
1888,1889,41.0,F,2024-08-05 18:51:33.104720,Canada,,8359.0,87,34221,6472,185,25,,True,Spanish,Tablet,Creator,83.78,False,Active
1889,1890,50.0,Other,2018-07-04 18:51:33.104725,###,2430.0,9253.0,487,10663,3405,1254,45,2024-11-19 18:51:33.159605,True,Chinese,Mobile,Creator,40.01,True,Active
1890,1891,54.0,Other,2020-12-22 18:51:33.104730,Brazil,,9064.0,124,21640,9723,3608,27,2025-07-13 18:51:33.159610,False,Chinese,Desktop,Business,61.72,False,Suspended
1891,1892,33.0,Other,2019-02-09 18:51:33.104736,Brazil,1416.0,1781.0,470,10321,7736,881,27,2025-06-27 18:51:33.159616,False,English,Mobile,Business,67.4,True,Active
1892,1893,54.0,F,2024-03-08 18:51:33.104741,Brazil,4405.0,5866.0,416,22845,4728,775,57,2025-02-20 18:51:33.159621,False,French,Mobile,Business,63.39,True,Active
1893,1894,25.0,Other,2024-08-06 18:51:33.104746,Canada,491.0,7083.0,21,26988,1833,4897,27,2025-05-01 18:51:33.159627,False,Spanish,Desktop,Personal,58.85,True,Active
1894,1895,76.0,Other,2022-03-24 18:51:33.104751,India,759.0,9588.0,49,45820,4692,3947,36,2025-06-18 18:51:33.159632,False,English,Desktop,Personal,83.47,False,Active
1895,1896,,F,2024-10-26 18:51:33.104756,USA,,8823.0,238,22370,4521,4757,22,,True,English,Mobile,Personal,36.21,True,Active
1896,1897,21.0,Other,2025-05-31 18:51:33.104762,UK	,0,1601.0,213,31075,754,4285,60,2025-05-12 18:51:33.159642,False,German,Desktop,Creator,34.52,True,Active
1897,1898,53.0,F,2024-01-12 18:51:33.104767,Germany,2088.0,,282,33703,6659,1607,92,2025-07-29 18:51:33.159648,False,Spanish,Mobile,Business,35.23,True,Active
1898,1899,13.0,M,2022-01-06 00:00:00.000000,Germany,3656.0,9642.0,47,8426,3801,352,72,2025-04-05 18:51:33.159653,False,German,Desktop,Business,26.16,True,Active
1899,1900,14.0,Other,2025-06-17 18:51:33.104777,Brazil,4767.0,1863.0,65,49186,2531,2086,89,2024-10-24 18:51:33.159658,False,German,Mobile,Creator,91.84,True,Active
1900,1901,72.0,F,2022-03-31 18:51:33.104783,UK,211.0,7333.0,478,29310,1265,1096,81,2025-07-10 18:51:33.159664,False,English,Desktop,Business,21.16,True,Inactive
1901,1902,60.0,FEMALE,2020-10-20 18:51:33.104788,USA,3722.0,721.0,396,8530,7844,4117,72,2025-10-10 18:51:33.159669,False,French,Mobile,Business,71.54,True,Active
1902,1903,41.0,Other,2019-10-07 18:51:33.104793,Australia,3517.0,7242.0,129,44987,8467,712,78,2025-07-15 18:51:33.159674,False,English,Tablet,creator,68.95,True,Active
1903,1904,,Other,2021-02-11 18:51:33.104798,Australia,1965.0,7573.0,301,36293,8031,30,100,2024-12-04 18:51:33.159679,False,Chinese,Tablet,Business,75.1,False,Inactive
1904,1905,70.0,F,2020-09-20 18:51:33.104803,Australia	,303.0,7853.0,326,26078,2041,3361,42,,False,French,Mobile,Personal,65.8,True,Active
1905,1906,72.0,M,2019-09-07 18:51:33.104809,,4786.0,242.0,383,5978,8369,2883,66,2025-03-29 18:51:33.159690,False,Spanish,Mobile,Business,6.12,True,Active
1906,1907,,F,2019-10-08 18:51:33.104814,UK,3772.0,6905.0,266,24191,8862,3949,54,2025-08-16 18:51:33.159695,False,French,Mobile,Business,21.94,True,Inactive
1907,1908,40.0,Other,2024-07-04 18:51:33.104819,Canada,1781.0,4638.0,238,11875,811,3149,33,2025-05-18 18:51:33.159700,False,Spanish,Desktop,Personal,95.66,True,Active
1908,1909,46.0,Other,2023-02-09 18:51:33.104824,###,3225.0,4372.0,25,10682,9758,3514,84,2025-04-17 18:51:33.159706,False,German,Tablet,Personal,20.69,True,Active
1909,1910,,Other,2018-08-13 18:51:33.104829,UK,4711.0,4645.0,190,12707,8522,1460,68,2025-04-28 18:51:33.159711,False,English,Desktop,creator,33.41,False,Active
1910,1911,71.0,Other,2020-03-26 18:51:33.104835,UK,4618.0,5427.0,48,17089,3555,2018,55,2025-04-27 18:51:33.159716,False,,Mobile,Personal,95.35,False,Active
1911,1912,61.0,M,2022-12-18 18:51:33.104842,France,,8594.0,318,4847,6696,2773,20,2025-08-09 18:51:33.159721,True,,Mobile,Business,92.7,True,Inactive
1912,1913,29.0,M,2024-05-04 18:51:33.104848,India,807.0,,20,20728,7437,4149,41,2025-01-17 18:51:33.159726,True,English,Mobile,Personal,27.47,False,Active
1913,1914,72.0,F,2019-05-29 18:51:33.104853,Germany,4120.0,9188.0,432,10532,173,4466,54,2025-04-04 18:51:33.159732,False,French,Desktop,Business,54.55,True,Inactive
1914,1915,-50.0,F,2018-10-22 00:00:00.000000,,759227.0,4171.0,78,45262,6620,3653,22,2024-11-06 18:51:33.159737,False,Chinese,Mobile,Business,19.2,False,Active
1915,1916,44.0,F,2023-06-29 18:51:33.104864,,3190.0,6482.0,79,9316,8283,96,31,2025-10-01 18:51:33.159742,False,English,Mobile,creator,56.1,False,Active
1916,1917,56.0,Other,2018-12-24 18:51:33.104869,Brazil,4042.0,6908.0,8,38102,2557,884,56,2024-11-27 18:51:33.159748,False,Chinese,Tablet,Creator,20.38,True,Active
1917,1918,77.0,Unknown,2017-12-09 18:51:33.104874,Canada,4203.0,5569.0,148,23851,7039,529,77,2025-04-24 18:51:33.159753,True,English,Desktop,Business,62.99,True,Suspended
1918,1919,20.0,,2022-05-21 18:51:33.104880,"France
",1353.0,3501.0,436,9791,2648,3719,96,,False,English,Tablet,Personal,11.11,True,Active
1919,1920,55.0,F,2018-04-17 18:51:33.104885,Australia,179.0,1186.0,371,37298,598,3718,31,2025-01-04 18:51:33.159763,False,German,Tablet,Business,36.27,True,Inactive
1920,1921,13.0,F,2017-11-27 18:51:33.104890,Australia,880.0,1381.0,498,238,5664,4745,21,,False,English,Tablet,Business,77.72,True,Active
1921,1922,63.0,M,2021-07-26 18:51:33.104895,Canada,1830.0,,375,25723,2184,3667,84,2025-07-01 18:51:33.159774,False,English,Tablet,Creator,49.82,True,Active
1922,1923,36.0,M,2020-07-19 18:51:33.104900,India,,1904.0,54,12805,2725,4338,77,2025-05-10 18:51:33.159779,False,French,Tablet,Creator,95.2,True,Active
1923,1924,36.0,Other,2018-07-01 18:51:33.104906,Canada,,1752.0,296,15072,4184,412,79,2025-03-10 18:51:33.159785,False,Spanish,Tablet,Creator,38.61,True,Inactive
1924,1925,29.0,M,2018-07-18 18:51:33.104911,France,2800.0,9929.0,5,44868,5713,2269,60,2024-12-13 18:51:33.159790,True,French,Mobile,Creator,90.05,True,Active
1925,1926,17.0,M ,2022-03-18 18:51:33.104916,France,4263.0,1954.0,256,20628,9258,1054,54,2025-02-14 18:51:33.159795,False,Chinese,Tablet,Creator,78.24,False,Active
1926,1927,32.0,F,2025-06-02 18:51:33.104921,USA,222.0,5271.0,350,18488,5766,1888,30,2025-01-19 18:51:33.159801,False,,Tablet,Business,75.64,True,Active
1927,1928,33.0,M,2024-09-14 18:51:33.104927,India,4564.0,,191,10395,8535,3703,71,2025-07-06 18:51:33.159806,False,English,Tablet,Creator,47.46,False,Active
1928,1929,70.0,Other,2024-06-18 18:51:33.104932,France,4373.0,7582.0,388,20052,2678,871,71,2024-12-25 18:51:33.159811,False,English,Mobile,Business,50.16,False,Active
1929,1930,43.0,F,2018-06-15 00:00:00.000000,France	,2237.0,,228,4631,1341,3139,81,,False,German,Mobile,Business,30.44,False,Active
1930,1931,23.0,Other,2020-03-17 18:51:33.104942,India,2578.0,9981.0,246,18546,8226,2832,82,2025-09-03 18:51:33.159822,True,,Mobile,Personal,91.02,True,Active
1931,1932,,M,2019-01-10 18:51:33.104948,Australia,1778.0,,281,14939,4430,1505,34,,False,French,Tablet,Business,22.18,True,Active
1932,1933,27.0,Other,2022-06-04 18:51:33.104953,"UK
",620.0,9382.0,256,6474,4174,95,89,2025-04-19 18:51:33.159833,False,French,Desktop,Business,40.22,True,Active
1933,1934,19.0,,2018-05-22 18:51:33.104958,Australia,1213.0,3936.0,256,37229,7300,224,59,,False,,Desktop,business,56.59,True,Active
1934,1935,40.0,M,2018-05-16 18:51:33.104963,UK,4054.0,1495.0,92,36333,6515,1572,28,2025-04-15 18:51:33.159843,False,French,Mobile,Personal,26.35,False,Active
1935,1936,63.0,M,2024-07-07 18:51:33.104968,USA,4313.0,6216.0,213,28193,5287,4830,89,2024-10-14 18:51:33.159848,True,Spanish,Desktop,Business,26.69,True,Active
1936,1937,70.0,F,2020-11-05 18:51:33.104974,"Australia
",4263.0,4523.0,293,19317,5933,3417,36,2025-06-24 18:51:33.159854,False,French,Mobile,Personal,36.92,True,Active
1937,1938,17.0,F,2025-05-13 18:51:33.104979,,2827.0,3370.0,40,35876,5652,4318,42,2024-11-22 18:51:33.159859,False,French,Desktop,creator,79.81,True,Active
1938,1939,17.0,F,2019-07-26 18:51:33.104984,India	,2240.0,1259.0,466,33232,4588,1701,77,2025-08-20 18:51:33.159864,True,Chinese,Mobile,Creator,12.05,True,Active
1939,1940,20.0,M,2025-07-25 18:51:33.104989,India,1362.0,,155,10226,6792,3819,99,,True,Chinese,Desktop,Creator,62.86,True,Active
1940,1941,76.0,Other,2022-06-06 18:51:33.104995,Brazil,2838.0,4075.0,132,43854,5446,137,70,2025-02-22 18:51:33.159875,False,Chinese,Mobile,Creator,97.16,True,Inactive
1941,1942,22.0,Other,2020-11-21 18:51:33.105000,UK,,3030.0,404,27361,4250,2375,76,2024-12-14 18:51:33.159880,True,English,Desktop,Creator,65.77,True,Active
1942,1943,-50.0,F,2019-11-26 18:51:33.105005,Australia,2240.0,,496,35688,2113,2925,35,2025-07-26 18:51:33.159886,False,Chinese,Tablet,Business,196.33464000193916,False,Active
1943,1944,20.0,F,2020-03-27 18:51:33.105010,,92.0,96.0,318,49962,1767,4690,64,2025-03-19 18:51:33.159891,False,English,Desktop,Creator,56.7,False,Active
1944,1945,,M,2019-08-04 18:51:33.105016,Germany,1238.0,9511.0,85,5909,9580,4635,80,2025-09-11 18:51:33.159896,False,Chinese,Desktop,Personal,9.3,False,Inactive
1945,1946,78.0,Other,2018-04-02 18:51:33.105021,France,4608.0,4501.0,-5000,22362,199,3780,150,2024-12-05 18:51:33.159901,True,French,Mobile,Personal,42.12,False,Inactive
1946,1947,62.0,F,2020-10-01 18:51:33.105026,UK,,8906.0,395,6629,8703,2681,92,2025-02-23 18:51:33.159907,False,Chinese,Tablet,Business,12.32,True,Active
1947,1948,79.0,M,2021-12-14 18:51:33.105031,France,3235.0,2494.0,389,16782,6641,4435,25,2025-04-17 18:51:33.159912,False,German,Tablet,Creator,30.11,True,Active
1948,1949,61.0,F,2022-11-01 18:51:33.105037,Canada,4201.0,2746.0,412,1075,2732,1537,23,2024-10-13 18:51:33.159917,False,English,Mobile,Creator,36.76,True,Inactive
1949,1950,48.0,M,2021-04-08 18:51:33.105042,India,2764.0,,364,43779,1063,3337,100,2025-04-22 18:51:33.159923,False,French,Desktop,Creator,82.72,True,Active
1950,1951,,Other,2019-10-21 18:51:33.105047,Australia,,5139.0,247,7598,6415,865,93,2025-09-08 18:51:33.159928,False,French,Tablet,Business,46.28,True,Inactive
1951,1952,74.0,M,2024-08-27 18:51:33.105052,Australia,,584.0,359,31633,6303,397,54,2025-07-17 18:51:33.159933,False,French,Mobile,Creator,27.31,True,Inactive
1952,1953,22.0,F,2020-04-12 18:51:33.105057,France,3901.0,,444,18246,6178,4809,66,2025-06-20 18:51:33.159938,False,Chinese,Tablet,Business,63.42,True,Suspended
1953,1954,33.0,F,2021-09-09 18:51:33.105063,USA,3234.0,2897.0,34,27855,6079,2405,38,2024-12-26 18:51:33.159943,False,English,Mobile,Business,67.85,True,Active
1954,1955,,Other,2022-09-02 18:51:33.105068,Australia,3628.0,7528.0,248,21922,4381,2847,46,2025-07-01 18:51:33.159949,False,French,Desktop,Business,36.66,False,Inactive
1955,1956,24.0,Other,2021-07-16 18:51:33.105073,Germany,1768.0,2030.0,330,13771,7575,180,30,2025-04-06 18:51:33.159954,False,French,Mobile,Personal,37.36,False,Active
1956,1957,14.0,F,2023-08-19 18:51:33.105078,France,3509.0,593.0,124,18950,3009,1159,89,2025-05-02 18:51:33.159959,False,Chinese,Tablet,Personal,84.22,False,Suspended
1957,1958,,F,2022-11-09 18:51:33.105083,Canada,2901.0,1831.0,51,11432,8596,202,78,2025-07-29 18:51:33.159965,False,French,Desktop,Creator,48.85,True,Active
1958,1959,65.0,F,2021-11-21 18:51:33.105089,,1541.0,8547.0,288,27325,4583,4879,60,2025-04-08 18:51:33.159970,False,,Tablet,Creator,75.8,False,Active
1959,1960,44.0,Other,2020-04-11 18:51:33.105094,###,nan,9868.0,408,26560,9315,1879,62,2025-07-25 18:51:33.159975,False,Spanish,Desktop,Business,13.63,False,Active
1960,1961,28.0,F,2021-05-17 18:51:33.105099,Australia,2650.0,6599.0,269,38027,2792,2180,47,2024-12-12 18:51:33.159981,False,Chinese,Mobile,Business,43.94,True,Active
1961,1962,44.0,Other,2019-06-17 18:51:33.105104,Brazil,1731.0,111.0,220,39258,9217,1120,82,2024-11-22 18:51:33.159986,False,Spanish,Mobile,Personal,15.23,False,Active
1962,1963,44.0,F,2023-09-30 18:51:33.105110,Canada,91.0,4470.0,308,20537,1532,3958,86,2025-06-24 18:51:33.159991,False,Spanish,Mobile,Creator,3.35,True,Active
1963,1964,23.0,M,2018-09-06 18:51:33.105115,Brazil,4854.0,9036.0,60,28343,527,93,64,2025-09-23 18:51:33.159996,False,Chinese,Mobile,Creator,69.77,True,Active
1964,1965,,M,2019-02-10 18:51:33.105120,France	,730.0,2173.0,268,16125,6838,1039,43,2025-04-20 18:51:33.160002,True,French,Tablet,Creator,23.99,True,Active
1965,1966,27.0,F,2020-02-17 18:51:33.105125,India,4432.0,3078.0,14,657,2446,473,96,2025-02-27 18:51:33.160007,False,French,Mobile,Personal,57.63,False,Active
1966,1967,29.0,M,2020-03-31 18:51:33.105130,India,,1383.0,310,20438,7190,210,83,2025-04-13 18:51:33.160012,False,English,Mobile,Business,30.78,True,Inactive
